awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type
,貝出汁 中華そば 竹祥,吉祥寺駅 150m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.66,-,https://tabelog.com/tokyo/A1320/A132001/13251742/,予約不可,,吉祥寺駅北口から徒歩3分 吉祥寺駅から150m,11:30 - 15:30,■ 定休日第2・4月曜日,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.703477538642986,139.58147148473876",0422-27-2845,東京都武蔵野市吉祥寺本町1-24-6 B1F,465,ramen
,旨辛タンメン 荒木屋,蒲田駅 327m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.66,火曜日,https://tabelog.com/tokyo/A1315/A131503/13180932/,予約不可,,東急・JR蒲田駅の西口から徒歩3分。サンロードという商店街のアーケードを抜けて少し歩いたところにあります。隣のサンライズと間違わないように。 蒲田駅から327m,11:00 - 14:00,■ 営業時間麺切れ次第終了,カード不可 電子マネー不可 QRコード決済不可,"35.561997738774565,139.71249428321786",不明の為情報お待ちしております,東京都大田区西蒲田7-63-1 ,441,ramen
,錦糸町中華そば さん式,錦糸町駅 564m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,月曜日,https://tabelog.com/tokyo/A1312/A131201/13273142/,予約不可,,JR中央・総武線、東京メトロ半蔵門線錦糸町駅から徒歩10分 錦糸町駅から564m,,,カード不可 電子マネー不可 QRコード決済不可,"35.701180238719594,139.81744518455017",不明の為情報お待ちしております,東京都墨田区太平4-2-1 都営太平南アパート 1F,415,ramen
,中華そば 喜富,大塚駅前駅 56m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1323/A132302/13285496/,予約不可,,JR大塚駅北口徒歩1分 大塚駅前駅から56m,,,カード不可 電子マネー不可 QRコード決済不可,"35.731990877344,139.72944796984615",03-6903-5639,東京都豊島区北大塚2-14-8 林ビル 1F,405,ramen
,らぁめん 一福,初台駅 569m , ラーメン・つけ麺(ラーメン)、カレー,,-,-,3.66,月曜日、火曜日、金曜日,https://tabelog.com/tokyo/A1318/A131807/13004351/,予約不可,,京王新線　初台駅より12分　不動通り商店街 初台駅から569m,11:30 - 14:00,不定休あり、X(旧Twitter)にてお知らせします。,カード不可 電子マネー不可 QRコード決済不可,"35.68301613868764,139.68086598446243",03-5388-9333,東京都渋谷区本町2-17-14 小泉ビル 1F,402,ramen
,支那そば いしはら,西荻窪駅 118m , ラーメン・つけ麺(ラーメン)、居酒屋,,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1319/A131907/13032582/,予約不可,,JR中央線・総武線 西荻窪駅 徒歩2分 西荻窪駅から118m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70479633864804,139.59996018473916",03-3395-8450,東京都杉並区西荻北3-22-22 ,401,ramen
,ラハメン ヤマン,新桜台駅 237m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.66,木曜日,https://tabelog.com/tokyo/A1321/A132101/13023438/,予約不可,,西武池袋線江古田駅北口、徒歩５分。練馬東税務署前。 新桜台駅から237m,,,カード不可 電子マネー可 QRコード決済可 （PayPay）,"35.73909503864806,139.6684333850376",03-3557-0703,東京都練馬区栄町22-1 ,386,ramen
,中華そば 結。,大森駅 482m , ラーメン・つけ麺(ラーメン),夏季限定 【冷】淡麗煮干と貝三種の柚子塩★濃厚貝ペーストをスープに溶かし旨味、甘みマシマシに,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1315/A131502/13251216/,予約不可,,JR大森駅東口徒歩6分京浜急行大森海岸駅徒歩10分。 大森駅から482m,11:00 - 14:30,■ 営業時間※翌日が祝日の日曜は21:30まで営業致します。※連休中は21:30まで営業、最終日は21:00までの営業になります。。■ 定休日なし年末年始休業,カード不可 電子マネー不可 QRコード決済不可,"35.58499263876547,139.72980158343802",03-6271-6100,東京都大田区大森北1-26-5 浅野ビル 1F,373,ramen
,味噌麺処 花道庵 北参道店,北参道駅 317m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1304/A130403/13276694/,予約不可,,東京メトロ 副都心線 北参道駅 徒歩3分都営大江戸線 国立競技場駅 徒歩10分JR 中央・総武線 千駄ヶ谷駅 徒歩7分JR 山手線 原宿駅・代々木駅 徒歩12分 北参道駅から317m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.677052438699995,139.70778388438333",03-5860-5670,東京都渋谷区千駄ヶ谷3-26-7 ,367,ramen
,ラーメン富士丸 西新井大師店,大師前駅 233m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,月曜日,https://tabelog.com/tokyo/A1324/A132404/13008749/,予約不可,,東武大師線・大師前駅より徒歩3分。東武スカイツリーライン・西新井駅から徒歩10分。 大師前駅から233m,18:00 - 00:00,■ 定休日月曜日（祝日でも休み）,カード不可 電子マネー不可 QRコード決済不可,"35.77824073865842,139.7790281853555",03-3896-6302,東京都足立区西新井1-7-7 ,354,ramen
,タマネギヘッドバッド,要町駅 99m , ラーメン・つけ麺(ラーメン),,-,-,3.66,-,https://tabelog.com/tokyo/A1322/A132202/13269356/,予約不可,,東京メトロ有楽町線 ／ 要町駅(出入口6) 徒歩1分JR山手線 ／ 池袋駅(C2) 徒歩10分西武池袋線 ／ 椎名町駅(北口) 徒歩11分 要町駅から99m,,,カード不可 電子マネー不可 QRコード決済不可,"35.73276463866202,139.6996320849518",03-5926-7990,東京都豊島区西池袋5-26-14 ,349,ramen
,ラーメン二郎 一橋学園店,一橋学園駅 79m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.66,木曜日,https://tabelog.com/tokyo/A1328/A132804/13274195/,予約不可,,一橋学園駅から79m,,,カード不可 電子マネー不可 QRコード決済不可,"35.72237023859844,139.47927748500126",不明の為情報お待ちしております,東京都小平市学園西町2-13-4 ,320,ramen
,麺屋 周郷 神田店,神田駅 246m , ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,日曜日,https://tabelog.com/tokyo/A1310/A131002/13288886/,予約不可,,各線 神田駅西口 から徒歩2分 神田駅から246m,,,カード不可 電子マネー不可 QRコード決済不可,"35.69108383871052,139.7687911844823",不明の為情報お待ちしております,東京都千代田区内神田2-9‐11 ,317,ramen
,鶯屋,祖師ケ谷大蔵駅 123m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1318/A131814/13264562/,予約不可,,小田急小田原線 祖師ヶ谷大蔵駅より徒歩1分 祖師ケ谷大蔵駅から123m,,,カード不可 電子マネー不可 QRコード決済不可,"35.6427293386902,139.60856148410622",03-6411-0018,東京都世田谷区砧8-10-1 プラッツ砧 1F,296,ramen
,ハイデン.コッコFACTORY サマンサ・タマサ 青梅店,河辺駅 783m , ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(ラーメン)、中華菓子,,～￥999,～￥999,3.66,-,https://tabelog.com/tokyo/A1330/A133003/13131924/,予約不可,,JR青梅線「河辺」駅(北口)から徒歩12分 河辺駅から783m,10:30 - 15:00,■ 定休日１週間に一度ほどその日の営業時間の変更、臨時休業がある時があります。Twitter、Instagramで事前に検索可能です。,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.78689263849802,139.29261008578385",不明の為情報お待ちしております,東京都青梅市野上町4-9-28 グリーンハイム 1F,285,ramen
,麺や 河野,地下鉄赤塚駅 214m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),,～￥999,～￥999,3.66,火曜日,https://tabelog.com/tokyo/A1322/A132204/13223680/,予約不可,,東武東上線下赤塚駅南口から徒歩5分 地下鉄赤塚駅から214m,,,カード不可 電子マネー不可 QRコード決済不可,"35.77115383861926,139.64193698538",不明の為情報お待ちしております,東京都板橋区赤塚新町2-2-13 ,265,ramen
,純,京成立石駅 199m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1324/A132403/13235903/,予約不可,,京成電鉄 押上線 立石駅 徒歩2分 京成立石駅から199m,11:00 - 20:30,■ 営業時間※祝日も曜日通りの営業■ 定休日祝日も営業しています　※年末年始休みあり,カード不可 電子マネー不可 QRコード決済不可,"35.7387229387063,139.85060858490615",03-5875-6046,東京都葛飾区立石8-3-6 1F,261,ramen
,華塩,千歳烏山駅 65m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1318/A131809/13298462/,予約不可,,千歳烏山駅から65m,11:00 - 14:30,ラストオーダーは22時までにお並びいただいた方まで。休みは不定休。,カード不可 電子マネー不可 QRコード決済不可,"35.66797153867143,139.59997988436717",不明の為情報お待ちしております,東京都世田谷区南烏山6-5-3 1F,249,ramen
,きくや,青梅市 , ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.66,月曜日,https://tabelog.com/tokyo/A1330/A133003/13142604/,予約不可,,"青梅線 小作駅下車 西東京バス河辺北口行き 乗車 今寺バス停下車 徒歩3分 小作駅から1,872m",,,カード不可 電子マネー不可 QRコード決済不可,"35.792993138498126,139.3051262858367",0428-32-5680,東京都青梅市今寺5-18-49 ,247,ramen
,RAMEN WANTO,国分寺駅 434m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば)、カレー,,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,-,https://tabelog.com/tokyo/A1325/A132502/13258366/,予約不可,,JR国分寺駅から徒歩5分 国分寺駅から434m,,,カード不可 電子マネー不可 QRコード決済不可,"35.6963516386154,139.48062838473749",不明の為情報お待ちしております,東京都国分寺市南町3-1-2 ,192,ramen
,拉麺 瑞笑,国分寺駅 253m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.66,月曜日、金曜日,https://tabelog.com/tokyo/A1325/A132502/13243646/,予約不可,,国分寺駅徒歩3分 国分寺駅から253m,11:30 - 14:00L.O. 13:45,■ 営業時間売り切れ早仕舞いあり,カード不可 電子マネー不可 QRコード決済不可,"35.70221003861204,139.48175788479588",042-328-2092,東京都国分寺市本町2-13-8 ,178,ramen
,麺屋 わおん,上井草駅 848m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,木曜日,https://tabelog.com/tokyo/A1321/A132105/13238301/,予約不可,,上井草駅から848m,11:00 - 14:00,■ 定休日他不定休あり,カード不可 電子マネー不可 QRコード決済不可,"35.73222913863033,139.59907088501689",03-3929-3055,東京都練馬区上石神井3-9-2 ,150,ramen
,やきとり 児玉,三軒茶屋駅 741m , 焼き鳥、日本料理、ラーメン・つけ麺(ラーメン),,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,,https://tabelog.com/tokyo/A1317/A131705/13221655/,予約可,【オートリザーブでのご予約は一切受け付けておりませんので、ご遠慮下さい】　ご予約のお電話は13:00〜18:00でお願いします。　ご予約の際は、希望日・時間・人数・コースorアラカルトをお決めの上お電話下さい】　土曜日祝日は18時〜、18時30〜の2時間制とさせて頂いております。　それ以降のお時間希望は当日お電話でご確認下さい。,東急田園都市線「三軒茶屋駅」南口Aから徒歩13分東急田園都市線「池尻大橋駅」南口から徒歩15分自衛隊中央病院入口バス停から徒歩2分三宿バス停から徒歩3分 三軒茶屋駅から741m,18:00 - 23:00L.O. 料理22:00 ドリンク22:30,■ 営業時間土曜日祝日は18時〜、18時30〜の2時間制とさせて頂いております。それ以降のお時間希望は当日お電話でご確認下さい。テイクアウト受け渡し・前日までの予約制18:30〜21:00（会計は現金のみでお願い致します。当日の対応も可能。お問い合わせ下さい）■ 定休日毎週日曜日、第二月曜日、第二火曜日。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.64448663871172,139.67963198407412",03-5787-8606,東京都世田谷区池尻1-11-12 パレ・ド・ジュネス 2F A,130,ramen
,らーめん松,足立区 , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.66,木曜日,https://tabelog.com/tokyo/A1324/A132404/13270796/,予約不可,,"東京メトロ千代田線北綾瀬駅北口から徒歩16分つくばエクスプレス六町駅2番出口から徒歩17分 六町駅から1,061m",,,カード不可 電子マネー不可 QRコード決済不可,"35.78822923866929,139.83303558541854",070-9015-3203,東京都足立区神明南2-7-28 ,118,ramen
,すごい煮干ラーメン凪 新宿ゴールデン街店本館,新宿三丁目駅 296m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.65,-,https://tabelog.com/tokyo/A1304/A130401/13054766/,予約不可,,●JR「新宿駅東口」 徒歩6分 新宿区役所交差点から徒歩3分。ミスタードーナツ横の石畳舗道を入ってゴールデン街方面へ。2番の角を右折。右手にあり。白い提灯が目印。●東京メトロ丸の内線・副都心線・都営新宿線「新宿三丁目駅」地下通路E2出口から徒歩3分E2出口地上へ上がり左へ、花園神社内へ左折。境内へ入り、花園神社内を通過、石の鳥居をくぐり階段を下る。正面の交番前の道を右へ、BON’Sと駐車場の間の路地へ、左手にあり。白い提灯が目印。 新宿三丁目駅から296m,24時間営業,営業に関して11月28日 社内研修のため、5:00~翌8:00休業とさせていただきます。ご迷惑をおかけいたしますが、よろしくお願いいたします。,カード不可 電子マネー不可 QRコード決済不可,"35.69378403868832,139.70448928455465",03-3205-1925,東京都新宿区歌舞伎町1-1-10 ゴールデン街(新宿ゴールデン街Ｇ２通り)  2F,2777,ramen
,焼きあご塩らー麺 たかはし 新宿本店,西武新宿駅 112m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.65,-,https://tabelog.com/tokyo/A1304/A130401/13178753/,予約不可,,西武新宿駅より1分。新宿駅東口より５分。新宿大ガード東交差点より、大久保方面に徒歩１分。カラオケ館西武新宿駅前店のすぐ裏手です。 西武新宿駅から112m,11:00 - 03:00L.O. 料理02:30,■ 定休日無休（年末年始を除く）,カード不可 電子マネー不可 QRコード決済不可,"35.69521703868615,139.7005432845719",03-6457-3328,東京都新宿区歌舞伎町1-27-3 KKビル 1F,2214,ramen
,真鯛らーめん 麺魚 本店,錦糸町駅 361m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,-,https://tabelog.com/tokyo/A1312/A131201/13208237/,予約不可,,JR総武線「錦糸町」駅から(南口)徒歩6分東京メトロ半蔵門線「錦糸町」駅(1番出口)から徒歩6分 錦糸町駅から361m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済不可,"35.69423073872222,139.81183218448393",03-6659-9619,東京都墨田区江東橋2-8-8 パークサイドマンション 1F,2082,ramen
,むらさき山,三田駅 148m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、中華料理,化学調味料を一切使用しない旨味たっぷりスープ。女性一人でも入りやすいお店です。,～￥999,～￥999,3.65,-,https://tabelog.com/tokyo/A1314/A131402/13046911/,予約不可,予約出来ません,ＪＲ田町駅西口　走って1分都営浅草線三田駅Ａ３　走って1分都営三田線三田駅Ａ８　走って2分30秒 三田駅から148m,11:00 - 23:00,■営業時間年末年始以外 無休で営業しております。スープ切れ次第終了■定休日年末年始,カード不可 電子マネー不可 QRコード決済不可,"35.647891338730744,139.74618598406187",03-3455-8966,東京都港区芝5-23-8 ,1793,ramen
,鶏の穴,池袋駅 454m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.65,水曜日,https://tabelog.com/tokyo/A1305/A130501/13050789/,予約不可,,ＪＲ山手線ほか【池袋駅】東口　徒歩５分東京メトロ丸ノ内線【池袋駅】徒歩６分東京メトロ有楽町線【池袋駅】徒歩７分西武池袋線【池袋駅】徒歩11分 池袋駅から454m,,,カード不可 電子マネー不可 QRコード決済不可,"35.732592238666925,139.71472348493947",03-3986-2811,東京都豊島区東池袋1-39-20 慶太ビル1F,1508,ramen
,味噌屋 八郎商店 新宿店,西武新宿駅 153m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、餃子,味噌らーめん一筋15年！「一杯入魂、味に妥協なし。」株式会社T.I-Spirit運営,～￥999,～￥999,3.65,火曜日,https://tabelog.com/tokyo/A1304/A130401/13093862/,予約不可,,都営地下鉄大江戸線 新宿西口駅 徒歩4分西武新宿駅線 西武新宿駅 徒歩6分ＪＲ中央線 大久保駅 徒歩6分ＪＲ中央線他、東京メトロ丸ノ内線 新宿駅 徒歩7分 西武新宿駅から153m,11:00 - 23:00L.O. 23:00,■ 営業時間麺・スープが無くなり次第営業終了となります。ご了承ください。新紙幣対応券売機、クレジット、電子マネー、QRコード決済対応。,カード不可 電子マネー不可 QRコード決済不可,"35.69635103079043,139.69842286246697",03-6304-0420,東京都新宿区西新宿7-5-5 プラザ西新宿 102 ,1268,ramen
,博多麺房 赤のれん 西麻布本店,六本木駅 639m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,日曜日,https://tabelog.com/tokyo/A1307/A130701/13001341/,予約不可,,東京メトロ日比谷線六本木駅1番出口から徒歩8分都営大江戸線六本木駅1番出口から徒歩12分 六本木駅から639m,11:00 - 05:00,ランチセット11:00〜15:00,カード不可 電子マネー不可 QRコード決済不可,"35.65993683871635,139.72503188419836",03-3408-4775,東京都港区西麻布3-21-24 第五中岡ビル　１Ｆ,1225,ramen
,麺処 花田 上野店,御徒町駅 243m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),【上野 味噌ラーメン】,～￥999,～￥999,3.65,火曜日,https://tabelog.com/tokyo/A1311/A131101/13130960/,予約不可,,ＪＲ山手線他各線【上野駅】　徒歩3分　【御徒町駅】徒歩3分東京メトロ銀座線【上野広小路駅】徒歩５分東京メトロ日比谷線【仲御徒町駅】徒歩５分　東京メトロ銀座線【上野駅5b出口】徒歩３分都営地下鉄大江戸線【上野御徒町駅】徒歩3分京成本線【京成上野駅】徒歩４分 御徒町駅から243m,11:00 - 22:30,■ 定休日年末年始,カード不可 電子マネー不可 QRコード決済不可,"35.70941363870104,139.7755726846627",03-3836-0440,東京都台東区上野6-8-6 上野メガネセンタービル 1F ,1136,ramen
,天鳳,六本木駅 298m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.65,日曜日,https://tabelog.com/tokyo/A1307/A130701/13001248/,予約不可,,東京メトロ日比谷線六本木駅徒歩5分東京メトロ千代田線乃木坂駅徒歩5分都営地下鉄大江戸線六本木駅徒歩5分 六本木駅から298m,11:00 - 22:00,■ 定休日12/31～1/3,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.66503873871457,139.72960678424667",03-3404-6155,東京都港区六本木7-8-5 ロック＆ロックビル　１Ｆ,1072,ramen
,浅草名代らーめん 与ろゐ屋,浅草（東武・都営・メトロ）駅 249m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、餃子,醤油らーめん発祥の地“浅草”で３０年以上愛され続ける、柚子香る和風らーめんをどうぞ,～￥999,～￥999,3.65,-,https://tabelog.com/tokyo/A1311/A131102/13003715/,予約不可,,浅草寺より徒歩１分東武スカイツリーライン浅草駅北口(松屋浅草支店)から徒歩約3分メトロ銀座線浅草駅から徒歩約5分都営浅草線浅草駅から徒歩約7分つくばエクスプレス浅草駅から徒歩10分。東京スカイツリータウン(ウエストヤード)から徒歩約20分。 浅草駅（東武・都営・メトロ）から249m,11:00 - 21:00L.O. 20:30,※7/４(木)は空調工事の為臨時休業致します※ご迷惑おかけして申し訳ございません■ 営業時間年中無休■ 定休日年中無休で元気に営業しております。天候・メンテナンス等でまれに休業有。,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.71276213870567,139.79680918468165",03-3845-4618,東京都台東区浅草1-36-7 ,1029,ramen
食べログ 餃子 百名店 2024 選出店,亀戸ぎょうざ 両国支店,両国駅 345m , 餃子、ラーメン・つけ麺(ラーメン)、中華料理,,"￥2,000～￥2,999","￥2,000～￥2,999",3.65,火曜日,https://tabelog.com/tokyo/A1312/A131201/13039735/,予約不可,,ＪＲ総武線両国駅東口より徒歩約５分都営地下鉄大江戸線両国駅A4出口より徒歩約3分 両国駅から345m,11:30 - 20:00L.O. 19:40,【定休日】火休餃子が無くなり次第終了,カード不可 電子マネー不可 QRコード決済可 （PayPay、d払い、au PAY）,"35.69497923871711,139.7972603845017",03-3631-3740,東京都墨田区両国4-34-10 ,997,ramen
,らーめん弁慶 浅草本店,浅草（東武・都営・メトロ）駅 595m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、餃子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,-,https://tabelog.com/tokyo/A1311/A131102/13003748/,予約不可,,東武伊勢崎線 浅草駅 東武北改札口から徒歩5分東京メトロ銀座線 浅草駅 7番出口から徒歩7分 浅草駅（東武・都営・メトロ）から595m,07:00 - 10:00,・朝食　毎日　7:00〜10:00,カード不可 電子マネー不可 QRコード決済不可,"35.71518533870539,139.80079118470331",03-5828-7355,東京都台東区花川戸2-17-9 ,954,ramen
,横浜家系らーめん 二代目武道家,中野駅 208m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,-,https://tabelog.com/tokyo/A1319/A131902/13090963/,予約不可,,徒歩：JR中央線、東京メトロ東西線「中野駅」より3分ほど 中野駅から208m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70392863866941,139.66534228468456",03-3229-9390,東京都中野区中野3-34-32 凱旋ビル 1F,895,ramen
,ほうきぼし+ 神田店,神田駅 40m , ラーメン・つけ麺(汁なし担々麺)、ラーメン・つけ麺(担々麺)、ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,日曜日,https://tabelog.com/tokyo/A1310/A131002/13151919/,予約不可,,ＪＲ中央線【神田駅】（北口）徒歩３０秒 東京メトロ銀座線【神田駅】徒歩１分 神田駅から40m,11:00 - 15:00,■ 営業時間[月～金]11:00～15:00(L.O.14:40)18:00～23:00(L.O.22:40)[土]11:30〜15:00[祝]11:00～15:00(L.O.14:40)材料がなくなり次第閉店させていただく場合もございます。■ 定休日日曜日,カード不可 電子マネー不可 QRコード決済不可,"35.69225715877409,139.7707126095282",03-3251-8053,東京都千代田区内神田3-19-9 ,804,ramen
,らーめん 紬麦,秋葉原駅 217m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,日曜日、祝日,https://tabelog.com/tokyo/A1310/A131001/13120606/,予約不可,,東京メトロ日比谷線秋葉原駅1出口より徒歩１分JR秋葉原昭和通り口より徒歩2分 秋葉原駅から217m,11:30 - 14:30,2024年お盆期間の営業について 改訂版１０日（土）　昼営業１１日（日）　休業１２日（月）　休業１３日（火）　休業１４日（水）　休業１５日（木）　昼営業１６日（金）　昼営業１７日（土）　休業１８日（日）　休業となります。みなさまのご来店おまちしております。■ 定休日第2・第4土曜日日曜日・祝日,カード不可 電子マネー不可 QRコード決済不可,"35.697729439795346,139.77578276983155",非公開,東京都千代田区神田平河町1 第三東ビル B1F,774,ramen
,濃菜麺 井の庄,練馬駅 185m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,-,https://tabelog.com/tokyo/A1321/A132102/13094245/,予約不可,,西武池袋線「練馬」駅(西口)から徒歩1分 練馬駅から185m,10:00 - 16:30,[営業時間]10:00 – 23:00（中休み 16:30 – 17:30）[定休日]なし（年末年始を除き無休）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.73747963864393,139.65226318503264",03-3948-1635,東京都練馬区練馬1-6-18 コンフォートIII 1階B号室,750,ramen
,秋葉原ラーメン わいず,末広町駅 115m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.65,-,https://tabelog.com/tokyo/A1311/A131101/13178061/,予約不可,,JR秋葉原駅より徒歩7分東京メトロ末広町駅より徒歩1分 末広町駅から115m,10:30 - 22:15,■ 営業時間スープなくなり次第終了■ 定休日なし,カード不可 電子マネー不可,"35.70274269968098,139.77047103570635",03-6206-0030,東京都千代田区外神田3-7-9 ,690,ramen
,博多ラーメン 和,赤坂駅 221m , ラーメン・つけ麺(ラーメン),東京赤坂にある自家炊き濃厚ど豚骨スープ,～￥999,～￥999,3.65,日曜日、祝日,https://tabelog.com/tokyo/A1308/A130801/13165421/,予約不可,,東京メトロ赤坂駅1番出口より徒歩2分。北へ進み、SP赤坂ビルのある交差点を左折。左手です。 赤坂駅から221m,11:00 - 15:00L.O. 14:45,■昼、夜共にスープ切れの際は閉店となります。又、閉店1時間前はスープ切れの可能性がありますのでご注意下さい。,カード不可 電子マネー不可 QRコード決済不可,"35.674124738710844,139.735989484334",03-6435-5514,東京都港区赤坂5-1-36 すずふりビル　1F,620,ramen
,麺堂にしき 新宿歌舞伎町店,西武新宿駅 278m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.65,-,https://tabelog.com/tokyo/A1304/A130401/13257169/,予約不可,,西武新宿駅から徒歩3分 西武新宿駅から278m,18:00 - 13:00,■ 定休日なし,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.6948147386871,139.70268318456633",03-6822-7890,東京都新宿区歌舞伎町1-11-3 九石新歌舞伎町ビル 1F,583,ramen
,らーめん チキント,立川駅 156m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,月曜日,https://tabelog.com/tokyo/A1329/A132901/13125378/,予約不可,,中央線・青梅線・南武線 立川駅南口下車徒歩2～3分店は人通りが多くない細道に面しているので、場所がわかりにくいかも。 立川駅から156m,11:30 - 15:00,■ 営業時間※昼夜営業状況は日により異なるため、公式Twitterよりご確認ください。,カード不可 電子マネー不可 QRコード決済不可,"35.696956238594126,139.41503898478956",090-3477-0090,東京都立川市柴崎町3-4-9 ,580,ramen
,信濃神麺 烈士洵名,春日駅 228m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.65,月曜日,https://tabelog.com/tokyo/A1310/A131004/13015465/,予約不可,,都営三田線・大江戸線「春日」駅(A6出口)から徒歩1分 春日駅から228m,,,カード不可 電子マネー不可 QRコード決済不可,"35.71135893869277,139.7535009846978",03-5684-2263,東京都文京区西片1-15-6 ,578,ramen
